,year,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,A_MEDIAN,A_MEAN
461,2016,27-2042,Musicians and Singers,detailed,40110,*,*
462,2016,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,13150,*,*
463,2016,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,13150,*,*
464,2016,27-3000,Media and Communication Workers,minor,575630,54780,63130
465,2016,27-3010,Announcers,broad,37230,30830,47000
466,2016,27-3011,Radio and Television Announcers,detailed,29210,31400,48170
467,2016,27-3012,Public Address System and Other Announcers,detailed,8020,28940,42740
468,2016,27-3020,"News Analysts, Reporters and Correspondents",broad,45160,38870,52960
469,2016,27-3021,Broadcast News Analysts,detailed,5070,56680,78200
470,2016,27-3022,Reporters and Correspondents,detailed,40090,37820,49770
471,2016,27-3030,Public Relations Specialists,broad,226940,58020,66540
472,2016,27-3031,Public Relations Specialists,detailed,226940,58020,66540
473,2016,27-3040,Writers and Editors,broad,191640,61550,69280
474,2016,27-3041,Editors,detailed,97170,57210,66080
475,2016,27-3042,Technical Writers,detailed,49780,69850,73160
476,2016,27-3043,Writers and Authors,detailed,44690,61240,71920
477,2016,27-3090,Miscellaneous Media and Communication Workers,broad,74660,45460,51130
478,2016,27-3091,Interpreters and Translators,detailed,51350,46120,51260
479,2016,27-3099,"Media and Communication Workers, All Other",detailed,23310,43600,50860
480,2016,27-4000,Media and Communication Equipment Workers,minor,234960,45680,55520
481,2016,27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,116080,42590,49250
482,2016,27-4011,Audio and Video Equipment Technicians,detailed,69670,42230,47450
483,2016,27-4012,Broadcast Technicians,detailed,30330,38550,45430
484,2016,27-4013,Radio Operators,detailed,870,46250,46780
485,2016,27-4014,Sound Engineering Technicians,detailed,15210,53680,65240
486,2016,27-4020,Photographers,broad,48660,34070,42640
487,2016,27-4021,Photographers,detailed,48660,34070,42640
488,2016,27-4030,"Television, Video, and Motion Picture Camera Operators and Editors",broad,51590,59040,74200
489,2016,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,21710,55080,63200
490,2016,27-4032,Film and Video Editors,detailed,29880,62760,82190
491,2016,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,18620,75700,76500
492,2016,27-4099,"Media and Communication Equipment Workers, All Other",detailed,18620,75700,76500
493,2016,29-0000,Healthcare Practitioners and Technical Occupations,major,8318500,63420,79160
494,2016,29-1000,Health Diagnosing and Treating Practitioners,minor,5143640,77980,98830
495,2016,29-1010,Chiropractors,broad,32960,67520,81210
496,2016,29-1011,Chiropractors,detailed,32960,67520,81210
497,2016,29-1020,Dentists,broad,122330,159770,178670
498,2016,29-1021,"Dentists, General",detailed,105620,153900,173860
499,2016,29-1022,Oral and Maxillofacial Surgeons,detailed,5380,#,232870
500,2016,29-1023,Orthodontists,detailed,5200,#,228780
501,2016,29-1024,Prosthodontists,detailed,750,126050,168140
502,2016,29-1029,"Dentists, All Other Specialists",detailed,5380,173000,171900
503,2016,29-1030,Dietitians and Nutritionists,broad,61430,58920,59670
504,2016,29-1031,Dietitians and Nutritionists,detailed,61430,58920,59670
505,2016,29-1040,Optometrists,broad,36430,106140,117580
506,2016,29-1041,Optometrists,detailed,36430,106140,117580
507,2016,29-1050,Pharmacists,broad,305510,122230,120270
508,2016,29-1051,Pharmacists,detailed,305510,122230,120270
509,2016,29-1060,Physicians and Surgeons,broad,649850,#,210170
510,2016,29-1061,Anesthesiologists,detailed,30190,#,269600
511,2016,29-1062,Family and General Practitioners,detailed,122970,190490,200810
512,2016,29-1063,"Internists, General",detailed,45290,196380,201840
513,2016,29-1064,Obstetricians and Gynecologists,detailed,19800,#,234310
514,2016,29-1065,"Pediatricians, General",detailed,26960,168990,184240
515,2016,29-1066,Psychiatrists,detailed,24820,194740,200220
516,2016,29-1067,Surgeons,detailed,41190,#,252910
517,2016,29-1069,"Physicians and Surgeons, All Other",detailed,338620,206920,205560
518,2016,29-1070,Physician Assistants,broad,104050,101480,102090
519,2016,29-1071,Physician Assistants,detailed,104050,101480,102090
520,2016,29-1080,Podiatrists,broad,9800,124830,144110
521,2016,29-1081,Podiatrists,detailed,9800,124830,144110
522,2016,29-1120,Therapists,broad,651500,75020,77540
523,2016,29-1122,Occupational Therapists,detailed,118070,81910,83730
524,2016,29-1123,Physical Therapists,detailed,216920,85400,87220
525,2016,29-1124,Radiation Therapists,detailed,17450,80160,84980
526,2016,29-1125,Recreational Therapists,detailed,18100,46410,48190
527,2016,29-1126,Respiratory Therapists,detailed,126770,58670,60640
528,2016,29-1127,Speech-Language Pathologists,detailed,135980,74680,78210
529,2016,29-1128,Exercise Physiologists,detailed,6880,47340,50310
530,2016,29-1129,"Therapists, All Other",detailed,11320,56700,60590
531,2016,29-1130,Veterinarians,broad,67650,88770,100560
532,2016,29-1131,Veterinarians,detailed,67650,88770,100560
533,2016,29-1140,Registered Nurses,broad,2857180,68450,72180
534,2016,29-1141,Registered Nurses,detailed,2857180,68450,72180
535,2016,29-1150,Nurse Anesthetists,broad,39860,160270,164030
536,2016,29-1151,Nurse Anesthetists,detailed,39860,160270,164030
537,2016,29-1160,Nurse Midwives,broad,6270,99770,102390
538,2016,29-1161,Nurse Midwives,detailed,6270,99770,102390
539,2016,29-1170,Nurse Practitioners,broad,150230,100910,104610
540,2016,29-1171,Nurse Practitioners,detailed,150230,100910,104610
541,2016,29-1180,Audiologists,broad,12310,75980,79290
542,2016,29-1181,Audiologists,detailed,12310,75980,79290
543,2016,29-1190,Miscellaneous Health Diagnosing and Treating Practitioners,broad,36280,74530,84800
544,2016,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,36280,74530,84800
545,2016,29-2000,Health Technologists and Technicians,minor,3018820,42750,46460
546,2016,29-2010,Clinical Laboratory Technologists and Technicians,broad,326920,50930,52280
547,2016,29-2011,Medical and Clinical Laboratory Technologists,detailed,166730,61070,62440
548,2016,29-2012,Medical and Clinical Laboratory Technicians,detailed,160190,38950,41700
549,2016,29-2020,Dental Hygienists,broad,204990,72910,73440
550,2016,29-2021,Dental Hygienists,detailed,204990,72910,73440
551,2016,29-2030,Diagnostic Related Technologists and Technicians,broad,375690,61160,62960
552,2016,29-2031,Cardiovascular Technologists and Technicians,detailed,53760,55570,57100
553,2016,29-2032,Diagnostic Medical Sonographers,detailed,65790,69650,71750
554,2016,29-2033,Nuclear Medicine Technologists,detailed,19650,74350,75960
555,2016,29-2034,Radiologic Technologists,detailed,200650,57450,59260
556,2016,29-2035,Magnetic Resonance Imaging Technologists,detailed,35850,68420,69240
557,2016,29-2040,Emergency Medical Technicians and Paramedics,broad,244960,32670,36110
558,2016,29-2041,Emergency Medical Technicians and Paramedics,detailed,244960,32670,36110
559,2016,29-2050,Health Practitioner Support Technologists and Technicians,broad,752050,33140,35180
560,2016,29-2051,Dietetic Technicians,detailed,32240,26350,29360
561,2016,29-2052,Pharmacy Technicians,detailed,398390,30920,32170
562,2016,29-2053,Psychiatric Technicians,detailed,61720,30970,35870
563,2016,29-2054,Respiratory Therapy Technicians,detailed,10600,49780,50520
564,2016,29-2055,Surgical Technologists,detailed,105720,45160,46800
565,2016,29-2056,Veterinary Technologists and Technicians,detailed,99390,32490,33870
566,2016,29-2057,Ophthalmic Medical Technicians,detailed,43990,35530,37040
567,2016,29-2060,Licensed Practical and Licensed Vocational Nurses,broad,702400,44090,44840
568,2016,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,702400,44090,44840
569,2016,29-2070,Medical Records and Health Information Technicians,broad,200140,38040,41460
570,2016,29-2071,Medical Records and Health Information Technicians,detailed,200140,38040,41460
571,2016,29-2080,"Opticians, Dispensing",broad,75270,35530,37860
572,2016,29-2081,"Opticians, Dispensing",detailed,75270,35530,37860
573,2016,29-2090,Miscellaneous Health Technologists and Technicians,broad,136410,42500,47680
574,2016,29-2091,Orthotists and Prosthetists,detailed,7500,65630,69920
575,2016,29-2092,Hearing Aid Specialists,detailed,6740,50250,53000
576,2016,29-2099,"Health Technologists and Technicians, All Other",detailed,122170,41070,46020
577,2016,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,156040,59260,63250
578,2016,29-9010,Occupational Health and Safety Specialists and Technicians,broad,93190,66820,68930
579,2016,29-9011,Occupational Health and Safety Specialists,detailed,76630,70920,72480
580,2016,29-9012,Occupational Health and Safety Technicians,detailed,16560,48820,52520
581,2016,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,62850,47790,54830
582,2016,29-9091,Athletic Trainers,detailed,24130,45630,47880
583,2016,29-9092,Genetic Counselors,detailed,2720,74120,74960
584,2016,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,36000,48820,57960
585,2016,31-0000,Healthcare Support Occupations,major,4043480,27910,30470
586,2016,31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,2377790,24810,26320
587,2016,31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,2377790,24810,26320
588,2016,31-1011,Home Health Aides,detailed,814300,22600,23600
589,2016,31-1013,Psychiatric Aides,detailed,67410,26720,28770
590,2016,31-1014,Nursing Assistants,detailed,1443150,26590,27650
591,2016,31-1015,Orderlies,detailed,52940,26690,28550
592,2016,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,181000,48970,48410
593,2016,31-2010,Occupational Therapy Assistants and Aides,broad,45380,56070,55130
594,2016,31-2011,Occupational Therapy Assistants,detailed,38170,59010,59530
595,2016,31-2012,Occupational Therapy Aides,detailed,7210,28330,31840
596,2016,31-2020,Physical Therapist Assistants and Aides,broad,135610,45290,46170
597,2016,31-2021,Physical Therapist Assistants,detailed,85580,56610,56850
598,2016,31-2022,Physical Therapist Aides,detailed,50030,25680,27890
599,2016,31-9000,Other Healthcare Support Occupations,minor,1484690,33170,34920
600,2016,31-9010,Massage Therapists,broad,95830,39860,44480
601,2016,31-9011,Massage Therapists,detailed,95830,39860,44480
602,2016,31-9090,Miscellaneous Healthcare Support Occupations,broad,1388860,32880,34260
603,2016,31-9091,Dental Assistants,detailed,327290,36940,37890
604,2016,31-9092,Medical Assistants,detailed,623560,31540,32850
605,2016,31-9093,Medical Equipment Preparers,detailed,52500,34400,35960
606,2016,31-9094,Medical Transcriptionists,detailed,54070,35720,37150
607,2016,31-9095,Pharmacy Aides,detailed,36660,25240,28420
608,2016,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,79990,25250,26810
609,2016,31-9097,Phlebotomists,detailed,120970,32710,33750
610,2016,31-9099,"Healthcare Support Workers, All Other",detailed,93830,36330,37720
611,2016,33-0000,Protective Service Occupations,major,3386360,38660,45810
612,2016,33-1000,Supervisors of Protective Service Workers,minor,273490,67430,72300
613,2016,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,143430,77500,81380
614,2016,33-1011,First-Line Supervisors of Correctional Officers,detailed,43230,60560,65100
615,2016,33-1012,First-Line Supervisors of Police and Detectives,detailed,100200,84840,88400
616,2016,33-1020,First-Line Supervisors of Fire Fighting and Prevention Workers,broad,57170,74540,77050
617,2016,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,57170,74540,77050
618,2016,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,72880,47820,50690
619,2016,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,72880,47820,50690
620,2016,33-2000,Fire Fighting and Prevention Workers,minor,329480,48290,50890
621,2016,33-2010,Firefighters,broad,315910,48030,50520
622,2016,33-2011,Firefighters,detailed,315910,48030,50520
623,2016,33-2020,Fire Inspectors,broad,13570,56130,59550
624,2016,33-2021,Fire Inspectors and Investigators,detailed,11910,58440,61660
625,2016,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,1650,36230,44300
626,2016,33-3000,Law Enforcement Workers,minor,1232490,53240,58310
627,2016,33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,449480,42820,46710
628,2016,33-3011,Bailiffs,detailed,17880,42670,45740
629,2016,33-3012,Correctional Officers and Jailers,detailed,431600,42820,46750
630,2016,33-3020,Detectives and Criminal Investigators,broad,104980,78120,81490
631,2016,33-3021,Detectives and Criminal Investigators,detailed,104980,78120,81490
632,2016,33-3030,Fish and Game Wardens,broad,6610,51730,54760
633,2016,33-3031,Fish and Game Wardens,detailed,6610,51730,54760
634,2016,33-3040,Parking Enforcement Workers,broad,8920,37950,39650
635,2016,33-3041,Parking Enforcement Workers,detailed,8920,37950,39650
636,2016,33-3050,Police Officers,broad,662500,59750,62790
637,2016,33-3051,Police and Sheriff's Patrol Officers,detailed,657690,59680,62760
638,2016,33-3052,Transit and Railroad Police,detailed,4810,66610,67850
639,2016,33-9000,Other Protective Service Workers,minor,1550910,25960,30130
640,2016,33-9010,Animal Control Workers,broad,12970,34550,36600
641,2016,33-9011,Animal Control Workers,detailed,12970,34550,36600
642,2016,33-9020,Private Detectives and Investigators,broad,28490,48190,53530
643,2016,33-9021,Private Detectives and Investigators,detailed,28490,48190,53530
644,2016,33-9030,Security Guards and Gaming Surveillance Officers,broad,1113580,25840,29780
645,2016,33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,10460,32630,35280
646,2016,33-9032,Security Guards,detailed,1103120,25770,29730
647,2016,33-9090,Miscellaneous Protective Service Workers,broad,395870,25020,29230
648,2016,33-9091,Crossing Guards,detailed,72900,26700,29190
649,2016,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,145100,20290,22640
650,2016,33-9093,Transportation Security Screeners,detailed,42750,39680,40160
651,2016,33-9099,"Protective Service Workers, All Other",detailed,135120,28720,32880
652,2016,35-0000,Food Preparation and Serving Related Occupations,major,12981720,20810,23850
653,2016,35-1000,Supervisors of Food Preparation and Serving Workers,minor,1042750,32790,36340
654,2016,35-1010,Supervisors of Food Preparation and Serving Workers,broad,1042750,32790,36340
655,2016,35-1011,Chefs and Head Cooks,detailed,134190,43180,47390
656,2016,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,908550,31480,34700
657,2016,35-2000,Cooks and Food Preparation Workers,minor,3190940,22460,23990
658,2016,35-2010,Cooks,broad,2340280,22850,24370
659,2016,35-2011,"Cooks, Fast Food",detailed,513200,19860,20570
660,2016,35-2012,"Cooks, Institution and Cafeteria",detailed,409850,24750,26370
661,2016,35-2013,"Cooks, Private Household",detailed,370,32060,42220
662,2016,35-2014,"Cooks, Restaurant",detailed,1217370,24140,25430
663,2016,35-2015,"Cooks, Short Order",detailed,183990,21890,23130
664,2016,35-2019,"Cooks, All Other",detailed,15490,27120,29210
665,2016,35-2020,Food Preparation Workers,broad,850670,21440,22920
